20170624102529,15-Year Fixed-Rate Jumbo,0.03625
20170624102529,7/1 ARM Jumbo,0.0325
20170624102529,10/1 ARM Jumbo,0.035
20170626185215,30-Year Fixed Rate,0.04
20170626185215,30-Year Fixed-Rate FHA,0.045
20170626185215,30-Year Fixed-Rate VA,0.0375
20170626185215,15-Year Fixed Rate,0.03375
20170626185215,7/1 ARM,0.03625
20170626185215,5/1 ARM,0.035
20170626185215,30-Year Fixed-Rate Jumbo,0.04
20170626185215,15-Year Fixed-Rate Jumbo,0.0375
20170626185215,7/1 ARM Jumbo,0.03375
20170626185215,10/1 ARM Jumbo,0.03625
20170701110408,30-Year Fixed Rate,0.04
20170701110408,30-Year Fixed-Rate FHA,0.04625
20170701110408,30-Year Fixed-Rate VA,0.03875
20170701110408,15-Year Fixed Rate,0.03375
20170701110408,7/1 ARM,0.0375
20170701110408,5/1 ARM,0.03625
20170701110408,30-Year Fixed-Rate Jumbo,0.04125
20170701110408,15-Year Fixed-Rate Jumbo,0.03875
20170701110408,7/1 ARM Jumbo,0.035
20170701110408,10/1 ARM Jumbo,0.0375
20170701110408,30-Year Fixed Rate,0.04
20170701110408,30-Year Fixed-Rate FHA,0.04625
20170701110408,30-Year Fixed-Rate VA,0.03875
20170701110408,15-Year Fixed Rate,0.03375
20170701110408,7/1 ARM,0.0375
20170701110408,5/1 ARM,0.03625
20170701110408,30-Year Fixed-Rate Jumbo,0.04125
20170701110408,15-Year Fixed-Rate Jumbo,0.03875
20170701110408,7/1 ARM Jumbo,0.035
20170701110408,10/1 ARM Jumbo,0.0375
20170703002053,30-Year Fixed Rate,0.04
20170703002053,30-Year Fixed-Rate FHA,0.04625
20170703002053,30-Year Fixed-Rate VA,0.03875
20170703002053,15-Year Fixed Rate,0.03375
20170703002053,7/1 ARM,0.0375
20170703002053,5/1 ARM,0.03625
20170703002053,30-Year Fixed-Rate Jumbo,0.04125
20170703002053,15-Year Fixed-Rate Jumbo,0.03875
20170703002053,7/1 ARM Jumbo,0.035
20170703002053,10/1 ARM Jumbo,0.0375
20170708113134,30-Year Fixed Rate,0.04125
20170708113134,30-Year Fixed-Rate FHA,0.04625
20170708113134,30-Year Fixed-Rate VA,0.04
20170708113134,15-Year Fixed Rate,0.035
20170708113134,7/1 ARM,0.03875
20170708113134,5/1 ARM,0.0375
20170708113134,30-Year Fixed-Rate Jumbo,0.04125
20170708113134,15-Year Fixed-Rate Jumbo,0.03875
20170708113134,7/1 ARM Jumbo,0.035
20170708113134,10/1 ARM Jumbo,0.0375
20170708113134,30-Year Fixed Rate,0.04125
20170708113134,30-Year Fixed-Rate FHA,0.04625
20170708113134,30-Year Fixed-Rate VA,0.04
20170708113134,15-Year Fixed Rate,0.035
20170708113134,7/1 ARM,0.03875
20170708113134,5/1 ARM,0.0375
20170708113134,30-Year Fixed-Rate Jumbo,0.04125
20170708113134,15-Year Fixed-Rate Jumbo,0.03875
20170708113134,7/1 ARM Jumbo,0.035
20170708113134,10/1 ARM Jumbo,0.0375
20170715113447,30-Year Fixed Rate,0.04
20170715113447,30-Year Fixed-Rate FHA,0.045
20170715113447,30-Year Fixed-Rate VA,0.03875
20170715113447,15-Year Fixed Rate,0.03375
20170715113447,7/1 ARM,0.03625
20170715113447,5/1 ARM,0.035
20170715113447,30-Year Fixed-Rate Jumbo,0.04125
20170715113447,15-Year Fixed-Rate Jumbo,0.03875
20170715113447,7/1 ARM Jumbo,0.035
20170715113447,10/1 ARM Jumbo,0.0375
20170715113447,30-Year Fixed Rate,0.04
20170715113447,30-Year Fixed-Rate FHA,0.045
20170715113447,30-Year Fixed-Rate VA,0.03875
20170715113447,15-Year Fixed Rate,0.03375
20170715113447,7/1 ARM,0.03625
20170715113447,5/1 ARM,0.035
20170715113447,30-Year Fixed-Rate Jumbo,0.04125
20170715113447,15-Year Fixed-Rate Jumbo,0.03875
20170715113447,7/1 ARM Jumbo,0.035
20170715113447,10/1 ARM Jumbo,0.0375
20170722115254,30-Year Fixed Rate,0.04
20170722115254,30-Year Fixed-Rate FHA,0.04625
20170722115254,30-Year Fixed-Rate VA,0.03875
20170722115254,15-Year Fixed Rate,0.03375
20170722115254,7/1 ARM,0.0375
20170722115254,5/1 ARM,0.03625
20170722115254,30-Year Fixed-Rate Jumbo,0.04
20170722115254,15-Year Fixed-Rate Jumbo,0.0375
20170722115254,7/1 ARM Jumbo,0.03375
20170722115254,10/1 ARM Jumbo,0.03625
20170722115254,30-Year Fixed Rate,0.04
20170722115254,30-Year Fixed-Rate FHA,0.04625
20170722115254,30-Year Fixed-Rate VA,0.03875
20170722115254,15-Year Fixed Rate,0.03375
20170722115254,7/1 ARM,0.0375
20170722115254,5/1 ARM,0.03625
20170722115254,30-Year Fixed-Rate Jumbo,0.04
20170722115254,15-Year Fixed-Rate Jumbo,0.0375
20170722115254,7/1 ARM Jumbo,0.03375
20170722115254,10/1 ARM Jumbo,0.03625
20170725054620,30-Year Fixed Rate,0.04
20170725054620,30-Year Fixed-Rate FHA,0.04625
20170725054620,30-Year Fixed-Rate VA,0.03875
20170725054620,15-Year Fixed Rate,0.03375
20170725054620,7/1 ARM,0.0375
20170725054620,5/1 ARM,0.03625
20170725054620,30-Year Fixed-Rate Jumbo,0.04
20170725054620,15-Year Fixed-Rate Jumbo,0.0375
20170725054620,7/1 ARM Jumbo,0.03375
20170725054620,10/1 ARM Jumbo,0.03625
20170730011827,30-Year Fixed Rate,0.04125
20170730011827,30-Year Fixed-Rate FHA,0.04625
20170730011827,30-Year Fixed-Rate VA,0.03875
20170730011827,15-Year Fixed Rate,0.03375
20170730011827,7/1 ARM,0.0375
20170730011827,5/1 ARM,0.03625
20170730011827,30-Year Fixed-Rate Jumbo,0.04125
20170730011827,15-Year Fixed-Rate Jumbo,0.03875
20170730011827,7/1 ARM Jumbo,0.03375
20170730011827,10/1 ARM Jumbo,0.0375
20170730011827,30-Year Fixed Rate,0.04125
20170730011827,30-Year Fixed-Rate FHA,0.04625
20170730011827,30-Year Fixed-Rate VA,0.03875
20170730011827,15-Year Fixed Rate,0.03375
20170730011827,7/1 ARM,0.0375
20170730011827,5/1 ARM,0.03625
20170730011827,30-Year Fixed-Rate Jumbo,0.04125
20170730011827,15-Year Fixed-Rate Jumbo,0.03875
20170730011827,7/1 ARM Jumbo,0.03375
20170730011827,10/1 ARM Jumbo,0.0375
20170806022647,30-Year Fixed Rate,0.04
20170806022647,30-Year Fixed-Rate FHA,0.04625
20170806022647,30-Year Fixed-Rate VA,0.03875
20170806022647,15-Year Fixed Rate,0.03375
20170806022647,7/1 ARM,0.0375
20170806022647,5/1 ARM,0.03625
20170806022647,30-Year Fixed-Rate Jumbo,0.04
20170806022647,15-Year Fixed-Rate Jumbo,0.03875
20170806022647,7/1 ARM Jumbo,0.03375
20170806022647,10/1 ARM Jumbo,0.0375
20170806022647,30-Year Fixed Rate,0.04
20170806022647,30-Year Fixed-Rate FHA,0.04625
20170806022647,30-Year Fixed-Rate VA,0.03875
20170806022647,15-Year Fixed Rate,0.03375
20170806022647,7/1 ARM,0.0375
20170806022647,5/1 ARM,0.03625
20170806022647,30-Year Fixed-Rate Jumbo,0.04
20170806022647,15-Year Fixed-Rate Jumbo,0.03875
20170806022647,7/1 ARM Jumbo,0.03375
20170806022647,10/1 ARM Jumbo,0.0375
20170813025521,30-Year Fixed Rate,0.04
20170813025521,30-Year Fixed-Rate FHA,0.04625
20170813025521,30-Year Fixed-Rate VA,0.03875
20170813025521,15-Year Fixed Rate,0.0325
20170813025521,7/1 ARM,0.03625
20170813025521,5/1 ARM,0.03625
20170813025521,30-Year Fixed-Rate Jumbo,0.04
20170813025521,15-Year Fixed-Rate Jumbo,0.0375
20170813025521,7/1 ARM Jumbo,0.03375
20170813025521,10/1 ARM Jumbo,0.03625
20170813025521,30-Year Fixed Rate,0.04
20170813025521,30-Year Fixed-Rate FHA,0.04625
20170813025521,30-Year Fixed-Rate VA,0.03875
20170813025521,15-Year Fixed Rate,0.0325
20170813025521,7/1 ARM,0.03625
20170813025521,5/1 ARM,0.03625
20170813025521,30-Year Fixed-Rate Jumbo,0.04
20170813025521,15-Year Fixed-Rate Jumbo,0.0375
20170813025521,7/1 ARM Jumbo,0.03375
20170813025521,10/1 ARM Jumbo,0.03625
20170820032501,30-Year Fixed Rate,0.04
20170820032501,30-Year Fixed-Rate FHA,0.04625
20170820032501,30-Year Fixed-Rate VA,0.03875
20170820032501,15-Year Fixed Rate,0.03375
20170820032501,7/1 ARM,0.03625
20170820032501,5/1 ARM,0.03625
20170820032501,30-Year Fixed-Rate Jumbo,0.04
20170820032501,15-Year Fixed-Rate Jumbo,0.0375
20170820032501,7/1 ARM Jumbo,0.03375
20170820032501,10/1 ARM Jumbo,0.03625
20170820032501,30-Year Fixed Rate,0.04
20170820032501,30-Year Fixed-Rate FHA,0.04625
20170820032501,30-Year Fixed-Rate VA,0.03875
20170820032501,15-Year Fixed Rate,0.03375
20170820032501,7/1 ARM,0.03625
20170820032501,5/1 ARM,0.03625
20170820032501,30-Year Fixed-Rate Jumbo,0.04
20170820032501,15-Year Fixed-Rate Jumbo,0.0375
20170820032501,7/1 ARM Jumbo,0.03375
20170820032501,10/1 ARM Jumbo,0.03625
20170827034138,30-Year Fixed Rate,0.04
20170827034138,30-Year Fixed-Rate FHA,0.04625
20170827034138,30-Year Fixed-Rate VA,0.03875
20170827034138,15-Year Fixed Rate,0.03375
20170827034138,7/1 ARM,0.03625
20170827034138,5/1 ARM,0.03625
20170827034138,30-Year Fixed-Rate Jumbo,0.03875
20170827034138,15-Year Fixed-Rate Jumbo,0.03625
20170827034138,7/1 ARM Jumbo,0.0325
20170827034138,10/1 ARM Jumbo,0.035
20170827034138,30-Year Fixed Rate,0.04
20170827034138,30-Year Fixed-Rate FHA,0.04625
20170827034138,30-Year Fixed-Rate VA,0.03875
20170827034138,15-Year Fixed Rate,0.03375
20170827034138,7/1 ARM,0.03625
20170827034138,5/1 ARM,0.03625
20170827034138,30-Year Fixed-Rate Jumbo,0.03875
20170827034138,15-Year Fixed-Rate Jumbo,0.03625
20170827034138,7/1 ARM Jumbo,0.0325
20170827034138,10/1 ARM Jumbo,0.035
20170903043006,30-Year Fixed Rate,0.03875
20170903043006,30-Year Fixed-Rate FHA,0.04625
20170903043006,30-Year Fixed-Rate VA,0.0375
20170903043006,15-Year Fixed Rate,0.0325
20170903043006,7/1 ARM,0.03625
20170903043006,5/1 ARM,0.035
20170903043006,30-Year Fixed-Rate Jumbo,0.03875
20170903043006,15-Year Fixed-Rate Jumbo,0.0375
20170903043006,7/1 ARM Jumbo,0.0325
20170903043006,10/1 ARM Jumbo,0.03625
20170903043006,30-Year Fixed Rate,0.03875
20170903043006,30-Year Fixed-Rate FHA,0.04625
20170903043006,30-Year Fixed-Rate VA,0.0375
20170903043006,15-Year Fixed Rate,0.0325
20170903043006,7/1 ARM,0.03625
20170903043006,5/1 ARM,0.035
20170903043006,30-Year Fixed-Rate Jumbo,0.03875
20170903043006,15-Year Fixed-Rate Jumbo,0.0375
20170903043006,7/1 ARM Jumbo,0.0325
20170903043006,10/1 ARM Jumbo,0.03625
20170910045715,30-Year Fixed Rate,0.03875
20170910045715,30-Year Fixed-Rate FHA,0.04625
20170910045715,30-Year Fixed-Rate VA,0.0375
20170910045715,15-Year Fixed Rate,0.0325
20170910045715,7/1 ARM,0.03625
20170910045715,5/1 ARM,0.035
20170910045715,30-Year Fixed-Rate Jumbo,0.03875
20170910045715,15-Year Fixed-Rate Jumbo,0.03625
20170910045715,7/1 ARM Jumbo,0.0325
20170910045715,10/1 ARM Jumbo,0.035
20170910045715,30-Year Fixed Rate,0.03875
20170910045715,30-Year Fixed-Rate FHA,0.04625
20170910045715,30-Year Fixed-Rate VA,0.0375
20170910045715,15-Year Fixed Rate,0.0325
20170910045715,7/1 ARM,0.03625
20170910045715,5/1 ARM,0.035
20170910045715,30-Year Fixed-Rate Jumbo,0.03875
20170910045715,15-Year Fixed-Rate Jumbo,0.03625
20170910045715,7/1 ARM Jumbo,0.0325
20170910045715,10/1 ARM Jumbo,0.035
20170917050750,30-Year Fixed Rate,0.03875
20170917050750,30-Year Fixed-Rate FHA,0.045
20170917050750,30-Year Fixed-Rate VA,0.0375
20170917050750,15-Year Fixed Rate,0.0325
20170917050750,7/1 ARM,0.0375
20170917050750,5/1 ARM,0.03625
20170917050750,30-Year Fixed-Rate Jumbo,0.04
20170917050750,15-Year Fixed-Rate Jumbo,0.0375
20170917050750,7/1 ARM Jumbo,0.03375
20170917050750,10/1 ARM Jumbo,0.03625
20170918072447,30-Year Fixed Rate,0.03875
20170918072447,30-Year Fixed-Rate FHA,0.045
20170918072447,30-Year Fixed-Rate VA,0.0375
20170918072447,15-Year Fixed Rate,0.0325
20170918072447,7/1 ARM,0.0375
20170918072447,5/1 ARM,0.03625
20170918072447,30-Year Fixed-Rate Jumbo,0.04
20170918072447,15-Year Fixed-Rate Jumbo,0.0375
20170918072447,7/1 ARM Jumbo,0.03375
20170918072447,10/1 ARM Jumbo,0.03625
20170927114934,30-Year Fixed Rate,0.03875
20170927114934,30-Year Fixed-Rate FHA,0.0475
20170927114934,30-Year Fixed-Rate VA,0.03875
20170927114934,15-Year Fixed Rate,0.03375
20170927114934,7/1 ARM,0.0375
20170927114934,5/1 ARM,0.03625
20170927114934,30-Year Fixed-Rate Jumbo,0.04
20170927114934,15-Year Fixed-Rate Jumbo,0.0375
20170927114934,7/1 ARM Jumbo,0.035
20170927114934,10/1 ARM Jumbo,0.03625
20170927175121,30-Year Fixed Rate,0.04
20170927175121,30-Year Fixed-Rate FHA,0.04625
20170927175121,30-Year Fixed-Rate VA,0.03875
20170927175121,15-Year Fixed Rate,0.03375
20170927175121,7/1 ARM,0.0375
20170927175121,5/1 ARM,0.0375
20170927175121,30-Year Fixed-Rate Jumbo,0.04125
20170927175121,15-Year Fixed-Rate Jumbo,0.03875
20170927175121,7/1 ARM Jumbo,0.035
20170927175121,10/1 ARM Jumbo,0.0375
20170927175136,30-Year Fixed Rate,0.04
20170927175136,30-Year Fixed-Rate FHA,0.04625
20170927175136,30-Year Fixed-Rate VA,0.03875
20170927175136,15-Year Fixed Rate,0.03375
20170927175136,7/1 ARM,0.0375
20170927175136,5/1 ARM,0.0375
20170927175136,30-Year Fixed-Rate Jumbo,0.04125
20170927175136,15-Year Fixed-Rate Jumbo,0.03875
20170927175136,7/1 ARM Jumbo,0.035
20170927175136,10/1 ARM Jumbo,0.0375
20170930115337,30-Year Fixed Rate,0.04
20170930115337,30-Year Fixed-Rate FHA,0.04625
20170930115337,30-Year Fixed-Rate VA,0.03875
20170930115337,15-Year Fixed Rate,0.03375
20170930115337,7/1 ARM,0.0375
20170930115337,5/1 ARM,0.0375
20170930115337,30-Year Fixed-Rate Jumbo,0.04125
20170930115337,15-Year Fixed-Rate Jumbo,0.03875
20170930115337,7/1 ARM Jumbo,0.035
20170930115337,10/1 ARM Jumbo,0.0375
20170930142524,30-Year Fixed Rate,0.04
20170930142524,30-Year Fixed-Rate FHA,0.04625
20170930142524,30-Year Fixed-Rate VA,0.03875
20170930142524,15-Year Fixed Rate,0.03375
20170930142524,7/1 ARM,0.0375
20170930142524,5/1 ARM,0.0375
20170930142524,30-Year Fixed-Rate Jumbo,0.04125
20170930142524,15-Year Fixed-Rate Jumbo,0.03875
20170930142524,7/1 ARM Jumbo,0.035
20170930142524,10/1 ARM Jumbo,0.0375
20170930142604,30-Year Fixed Rate,0.04
20170930142604,30-Year Fixed-Rate FHA,0.04625
20170930142604,30-Year Fixed-Rate VA,0.03875
20170930142604,15-Year Fixed Rate,0.03375
20170930142604,7/1 ARM,0.0375
20170930142604,5/1 ARM,0.0375
20170930142604,30-Year Fixed-Rate Jumbo,0.04125
20170930142604,15-Year Fixed-Rate Jumbo,0.03875
20170930142604,7/1 ARM Jumbo,0.035
20170930142604,10/1 ARM Jumbo,0.0375
20170930142714,30-Year Fixed Rate,0.04
20170930142714,30-Year Fixed-Rate FHA,0.04625
20170930142714,30-Year Fixed-Rate VA,0.03875
20170930142714,15-Year Fixed Rate,0.03375
20170930142714,7/1 ARM,0.0375
20170930142714,5/1 ARM,0.0375
20170930142714,30-Year Fixed-Rate Jumbo,0.04125
20170930142714,15-Year Fixed-Rate Jumbo,0.03875
20170930142714,7/1 ARM Jumbo,0.035
20170930142714,10/1 ARM Jumbo,0.0375
20170930195340,30-Year Fixed Rate,0.04
20170930195340,30-Year Fixed-Rate FHA,0.04625
20170930195340,30-Year Fixed-Rate VA,0.03875
20170930195340,15-Year Fixed Rate,0.03375
20170930195340,7/1 ARM,0.0375
20170930195340,5/1 ARM,0.0375
20170930195340,30-Year Fixed-Rate Jumbo,0.04125
20170930195340,15-Year Fixed-Rate Jumbo,0.03875
20170930195340,7/1 ARM Jumbo,0.035
20170930195340,10/1 ARM Jumbo,0.0375
20171003230814,30-Year Fixed Rate,0.04
20171003230814,30-Year Fixed-Rate FHA,0.04625
20171003230814,30-Year Fixed-Rate VA,0.03875
20171003230814,15-Year Fixed Rate,0.03375
20171003230814,7/1 ARM,0.0375
20171003230814,5/1 ARM,0.0375
20171003230814,30-Year Fixed-Rate Jumbo,0.04125
20171003230814,15-Year Fixed-Rate Jumbo,0.03875
20171003230814,7/1 ARM Jumbo,0.03625
20171003230814,10/1 ARM Jumbo,0.0375
20171009093437,30-Year Fixed Rate,0.04
20171009093437,30-Year Fixed-Rate FHA,0.04875
20171009093437,30-Year Fixed-Rate VA,0.03875
20171009093437,15-Year Fixed Rate,0.03375
20171009093437,7/1 ARM,0.03875
20171009093437,5/1 ARM,0.0375
20171009093437,30-Year Fixed-Rate Jumbo,0.04125
20171009093437,15-Year Fixed-Rate Jumbo,0.04
20171009093437,7/1 ARM Jumbo,0.03625
20171009093437,10/1 ARM Jumbo,0.03875
